MediaSource,CampaignID,Channel,Country,Wifi,UserID,OSVersion
MediaSource1,19560308588,Search,CO,false,1675043300839-1753761847650818762,12
MediaSource1,19560308588,Network,AR,true,1675043161311-128579791612843080,12
MediaSource1,19560308588,Network,PH,true,1675043139076-4887225697218573589,12
MediaSource1,19560308588,Network,CZ,false,1675042580332-7039122003513711483,12
MediaSource1,19560305480,Search,AR,false,1675042065307-5013660015030820329,12
MediaSource1,19560305480,Search,BR,true,1675041706744-1186507539192171161,12
MediaSource1,19560305480,Search,BR,true,1675041508501-7135133986093388318,12
MediaSource1,19560308588,Network,AR,true,1675041409022-6468133035179699173,12
MediaSource1,19560305480,Network,BR,true,1675041220775-5793061109465024148,12
MediaSource1,19560308588,Network,PL,false,1675040710866-6966594365005730462,12
MediaSource1,19560305480,Search,BR,true,1675040624519-2652068111443178751,12
MediaSource1,19560308588,VideoNetwork,BR,true,1675040494411-1934159063042911274,12
MediaSource1,19560308588,Network,BR,true,1675040331250-1993271960343470792,12
MediaSource1,19560305480,Network,US,true,1675040308125-916338464430898813,12
MediaSource1,19560305480,Network,PE,false,1675040101866-1646989841272123254,12
MediaSource1,19560305480,Network,CO,true,1675040062120-1082082382918690787,12
MediaSource1,19560305480,Network,BR,true,1675039706324-4190354603580030055,12
MediaSource1,19560308588,Network,MX,true,1675039685546-5089208860608628190,12
MediaSource1,19560305480,Search,CL,false,1675039676357-4822128988681168474,12
MediaSource1,19560305480,Network,BR,true,1675039633313-9023841250741952491,12
MediaSource1,19560305480,Network,MX,true,1675039496772-4436881773478320702,12
MediaSource1,19560305480,Search,ID,false,1675038970218-7761738211714584419,12
MediaSource1,19560308588,Network,CO,true,1675038903617-1438653559035718612,12
MediaSource1,19560305480,Search,BR,true,1675038721114-4452640279559933450,12
MediaSource1,19560308588,Network,BR,true,1675038635825-4547519057844292658,12
MediaSource1,19560305480,Network,BR,true,1675118245582-6906442331538407009,12
MediaSource1,19560305480,Network,CZ,false,1675118120200-5408328161693570811,12
MediaSource1,19560305480,Network,LV,true,1675111947036-8195658021052692753,12
MediaSource1,19560305480,Network,CO,true,1675096775903-8859932860878673190,12
MediaSource1,19560305480,Network,PY,false,1675096602125-3803248175346905601,12
MediaSource1,19560305480,Network,MX,true,1675096299447-2429169357694404262,12
MediaSource1,19560305480,Network,KZ,true,1675088512611-2936605485377186159,12
MediaSource1,19560305480,Network,PH,true,1675088216573-6139943394913129977,12
MediaSource1,19560305480,Search,AR,false,1675083608556-5317366609762576361,12
MediaSource1,19560305480,Network,SK,true,1675078845928-8241102920007025681,12
MediaSource1,19560308588,Network,FR,true,1675073276141-1058687163958638710,12
MediaSource1,19560305480,Network,US,false,1675068427755-4163877682822861710,12
MediaSource1,19560305480,Network,KZ,true,1675061910516-2992632598013406615,12
MediaSource1,19560308588,Network,TH,false,1675060878323-8677183539575875286,12
MediaSource1,19560305480,Search,BR,true,1675049279860-1682750274324803984,12
MediaSource1,19560305480,Network,CL,false,1675040849385-7854385522080218787,12
MediaSource1,19560308588,Network,BR,true,1675209418950-52755053704556346,12
MediaSource1,19560308588,Network,US,false,1675209158702-8712150677646603839,12
MediaSource1,19560308588,Network,AR,false,1675208678440-8226110549447918200,12
MediaSource1,19560308588,Search,MX,true,1675207332703-5874677010869164686,12
MediaSource1,19560308588,Network,BR,true,1675207303010-8975911068276316101,12
MediaSource1,19560308588,Network,BR,true,1675206015555-2199780486278933687,12
MediaSource1,19560308588,Network,RO,true,1675204219293-4146085012097632340,12
MediaSource1,19560305480,Network,PH,true,1675203710649-1769579725525539875,12
MediaSource1,19560305480,Search,AR,true,1675201839993-1611094267635288119,12
MediaSource1,19560305480,Network,TR,true,1675201334220-4871127382145101512,12
MediaSource1,19560305480,Network,BR,true,1675201260139-7146320656701444890,12
MediaSource1,19560305480,Network,BR,true,1675201156624-2047831955020349045,12
MediaSource1,19560305480,Network,TR,true,1675200992759-5113669383640168475,12
MediaSource1,19560305480,Network,BR,true,1675200856154-8289891505741967315,12
MediaSource1,19560305480,Network,KR,false,1675200644516-3720406747669212523,12
MediaSource1,19560305480,Search,MX,true,1675200509979-4336478376915986340,12
MediaSource1,19560305480,Network,BR,true,1675199328274-6913832154430611867,12
MediaSource1,19560308588,Network,BR,true,1675198432914-7131337835999372694,12
MediaSource1,19560305480,Network,PE,false,1675198016505-6353746477989243255,12
MediaSource1,19560305480,Network,BR,true,1675195549517-5204507720570685251,12
MediaSource1,19560305480,Network,AR,true,1675194874033-7017124380491463377,12
MediaSource1,19560308588,Search,FR,true,1675192730842-5187909710892929384,12
MediaSource1,19560305480,Search,AR,true,1675192567621-3686314706714717032,12
MediaSource1,19560305480,Search,AR,false,1675190660850-2950078406080500592,12
MediaSource1,19560305480,Network,DE,true,1675190070134-531946353557868959,12
MediaSource1,19560308588,Search,IE,true,1675189931815-2255868489197351516,12
MediaSource1,19560305480,Network,BO,true,1675189565327-6107106531540393841,12
MediaSource1,19560305480,Network,BR,false,1675189453698-3820900379198859413,12
MediaSource1,19560308588,Network,ES,false,1675189370790-2608631501550713418,12
MediaSource1,19560305480,Network,TR,true,1675189247456-1256980152905675061,12
MediaSource1,19560305480,Network,AR,true,1675189242628-1979352724182964371,12
MediaSource1,19560308588,Network,KZ,true,1675186981469-8044478720507590519,12
MediaSource1,19560305480,Network,BR,true,1675186730108-9126455274467872384,12
MediaSource1,19560308588,Network,MX,true,1675186537376-2001988350507038804,12
MediaSource1,19560308588,Search,MX,true,1675186301053-4101359034920318113,12
MediaSource1,19560308588,Network,DO,true,1675186242259-6715835951637832553,12
MediaSource1,19560305480,Network,TR,true,1675185572593-7903735369789600957,12
MediaSource1,19560308588,Network,AR,false,1675185516512-1653860031098285356,12
MediaSource1,19560308588,Search,MX,true,1675098714359-8160624068090291449,12
MediaSource1,19560305480,Search,LT,false,1675184767415-3713378085249215293,12
MediaSource1,19560305480,Network,PL,false,1675184653745-5200078642848828734,12
MediaSource1,19560305480,Search,UZ,true,1675183696603-7567572286664238762,12
MediaSource1,19560305480,Network,ID,true,1675183124390-6345958810068604970,12
MediaSource1,19560308588,Network,MD,true,1675182816932-3290659240316079194,12
MediaSource1,19560308588,Network,FR,false,1675182533369-816131648822511329,12
MediaSource1,19560305480,Network,US,true,1675182332151-7609755806769387162,12
MediaSource1,19560308588,Network,HU,false,1675182260735-5585300113112859090,12
MediaSource1,19560305480,Network,ES,true,1675182173937-8639263147678236243,12
MediaSource1,19560308588,Network,IT,true,1675180832359-342191177834362108,12
MediaSource1,19560305480,Network,BR,true,1675180796635-5953598643451046517,12
MediaSource1,19560305480,Network,IT,true,1675180612025-6971423675448354980,12
MediaSource1,19560308588,Network,KZ,false,1675180168982-3949898261410773506,12
MediaSource1,19560305480,Network,US,false,1675173986471-7535500752700879043,12
MediaSource1,19560305480,Search,ID,false,1675179495094-5701216222950456892,12
MediaSource1,19560305480,Network,BR,true,1675178897201-4010827260148942097,12
MediaSource1,19560305480,Network,ZA,true,1675178784150-191327043462162188,12
MediaSource1,19560308588,Network,TR,true,1675177614776-6856988860757306596,12
MediaSource1,19560305480,Network,CL,true,1675177523788-3181096542998611304,12
MediaSource1,19560305480,Search,BR,true,1675176724261-1877178639251887687,12
MediaSource1,19560305480,Network,HT,false,1675176529315-5076493161770042047,12
MediaSource1,19560305480,Network,KR,false,1675176220293-8883613348211727500,12
MediaSource1,19560308588,Network,AR,false,1675175990614-1767276692806335027,12
MediaSource1,19560305480,Network,BR,true,1675175552371-7126429165869326596,12
MediaSource1,19560305480,Network,KZ,true,1675175548260-7569749284291136665,12
MediaSource1,19560308588,Network,BE,true,1675175159165-5581948708735422641,12
MediaSource1,19560305480,Network,HU,false,1675175109333-7696460810132110283,12
MediaSource1,19560305480,Network,TR,true,1675174929198-6071644812641749260,12
MediaSource1,19560305480,Network,MX,true,1675174871577-6459658526472869871,12
MediaSource1,19560308588,Network,KR,true,1675174792688-5406854765541452338,12
MediaSource1,19560305480,Network,CL,true,1675173703022-7449497348757715998,12
MediaSource1,19560305480,Network,TH,true,1675173635051-4002040753310321501,12
MediaSource1,19560305480,Network,BA,true,1675173361702-5960211521172153781,12
MediaSource1,19560305480,Network,CL,false,1675173162914-3556018200935688398,12
MediaSource1,19560305480,Network,KZ,true,1675172592914-3190738942833608224,12
MediaSource1,19560305480,Network,ZA,true,1675172366213-4414419706240574461,12
MediaSource1,19560305480,Network,EG,true,1675172174781-4891683008411685002,12
MediaSource1,19560305480,Search,PL,false,1675172129989-161772729094879335,12
MediaSource1,19560305480,Network,ES,false,1675171898332-1112039742261346941,12
MediaSource1,19560305480,Network,TR,true,1675171890979-6292493085183063108,12
MediaSource1,19560305480,Search,AR,true,1675171808387-3806189134603130860,12
MediaSource1,19560305480,Network,ES,true,1675171076868-7259625967477936620,12
MediaSource1,19560308588,Network,BR,false,1675171049029-5727033562087016062,12
MediaSource1,19560305480,Network,ET,true,1675171032562-6326534580770769180,12
MediaSource1,19560305480,Network,PL,false,1675170908472-2318776092761566791,12
MediaSource1,19560305480,Network,KR,false,1675170872404-6219599967714682628,12
MediaSource1,19560305480,Network,ES,true,1675170356603-5741334981379693357,12
MediaSource1,19560305480,Network,BR,true,1675170325239-7409288592549145947,12
MediaSource1,19560305480,Network,UZ,true,1675170109774-5064317002235183748,12
MediaSource1,19560305480,Network,DE,false,1675170151245-4425939423679066838,12
MediaSource1,19560308588,Network,PR,true,1675170139799-8938360785838156435,12
MediaSource1,19560305480,Network,PH,true,1675170025748-8482867413909124702,12
MediaSource1,19560305480,Network,SE,true,1675169468804-2464822024652233934,12
MediaSource1,19560308588,Network,BR,true,1675169144284-2863060738169044669,12
MediaSource1,19560305480,Network,BR,false,1675169072463-6281291468356985455,12
MediaSource1,19560305480,Network,ID,true,1675168915135-3943387587311683711,12
MediaSource1,19560308588,Search,BR,true,1675172535130-3978938885023096186,12
MediaSource1,19560305480,Network,BR,false,1675169013814-2983605311623427033,12
MediaSource1,19560305480,Network,ES,true,1675168524832-6532874512009336423,12
MediaSource1,19560305480,Network,PH,true,1675168333177-3002096180649732206,12
MediaSource1,19560305480,Network,FR,true,1675168130296-6905047546673051588,12
MediaSource1,19560305480,Network,FR,true,1675168074304-3976833478794777887,12
MediaSource1,19560305480,Network,AM,false,1675167972182-534222081164872120,12
MediaSource1,19560308588,Network,ES,true,1675167942907-2826669079387082657,12
MediaSource1,19560305480,Network,PH,true,1675167932386-6562550190319005370,12
MediaSource1,19560305480,Network,KZ,false,1675167886956-1721685964161060225,12
MediaSource1,19560305480,Network,RO,true,1675167777514-5228455444991553731,12
MediaSource1,19560305480,Network,TR,true,1675167456228-3348410469037947006,12
MediaSource1,19560308588,Network,DE,true,1675167442548-8519447024897988317,12
MediaSource1,19560305480,Network,PY,true,1675167404445-6294761652938425306,12
MediaSource1,19560305480,Network,TR,true,1675167335166-7191423020399531661,12
MediaSource1,19560305480,Search,TR,true,1675167093612-1604895478874765134,12
MediaSource1,19560305480,Network,GE,true,1675167066838-148653639918115822,12
MediaSource1,19560305480,Network,MD,true,1675167050469-3176127954323380624,12
MediaSource1,19560305480,Network,US,false,1675166988346-7701598279693469142,12
MediaSource1,19560305480,Network,RS,true,1675166474519-6488571248760013622,12
MediaSource1,19560305480,Network,PT,true,1675166285752-1650166605960793334,12
MediaSource1,19560305480,Network,AR,true,1675166244990-4837871455576638868,12
MediaSource1,19560305480,Search,KR,true,1675166078143-3317891350868511957,12
MediaSource1,19560305480,Network,PH,true,1675166027315-1372812175333712726,12
MediaSource1,19560308588,Network,BR,false,1675165896536-6825536639316628873,12
MediaSource1,19560305480,Network,ZA,true,1675165854401-5733097331397055761,12
MediaSource1,19560305480,Network,ID,true,1675165743962-572519537355739581,12
MediaSource1,19560305480,Network,ES,true,1675165733424-7510276798722512827,12
MediaSource1,19560308588,Network,PL,false,1675165135491-3465407730913481293,12
MediaSource1,19560308588,Network,VN,false,1675165007429-7086010579692937059,12
MediaSource1,19560305480,Network,FR,true,1675165002312-8783356507156782193,12
MediaSource1,19560305480,Search,ID,true,1675164948652-6304744505135973784,12
MediaSource1,19560305480,Network,MY,false,1675164390695-1042510490257571784,12
MediaSource1,19560308588,Search,FR,true,1675164267843-2714845913695110605,12
MediaSource1,19560305480,Network,LY,false,1675163989792-7013262053505867940,12
MediaSource1,19560308588,Network,TR,false,1675163932044-6600451877629949663,12
MediaSource1,19560305480,Network,UZ,true,1675163786778-2145893442633303704,12
MediaSource1,19560305480,Search,FR,false,1675163522536-4524031311029150270,12
MediaSource1,19560305480,Network,AZ,true,1675163360741-116449807381522349,12
MediaSource1,19560305480,Network,LT,true,1675163260718-4775487907994998264,12
MediaSource1,19560305480,Network,SA,true,1675162889333-7146701393705322157,12
MediaSource1,19560308588,Network,KZ,true,1675162812659-6641258776883290525,12
MediaSource1,19560305480,Search,TR,true,1675161888928-4310772666595249275,12
MediaSource1,19560305480,Network,GE,false,1675161662091-5230217087389751540,12
MediaSource1,19560305480,Network,MX,true,1675161431035-3239889624020531183,12
MediaSource1,19560305480,Search,SI,false,1675161401050-5388909100143398996,12
MediaSource1,19560305480,Network,PL,false,1675161339256-87231797706028398,12
MediaSource1,19560305480,Search,PH,true,1675161279821-5693438850010514874,12
MediaSource1,19560308588,Search,ID,true,1675161369391-1044972454648827770,12
MediaSource1,19560305480,Network,MD,true,1675160960319-6521818081802537833,12
MediaSource1,19560305480,Search,TR,true,1675160823076-170592542794385724,12
MediaSource1,19560305480,Network,GE,true,1675160815204-8378687007100129389,12
MediaSource1,19560305480,Network,SA,true,1675160708050-1378570023796437488,12
MediaSource1,19560305480,Network,BR,true,1675160590410-6476423262204749522,12
MediaSource1,19560305480,Network,JP,true,1675160441592-3459186411664614638,12
MediaSource1,19560308588,Network,KZ,true,1675160414336-9126785788188369334,12
MediaSource1,19560308588,Search,BR,false,1675159778398-2181265616341892930,12
MediaSource1,19560305480,Network,AZ,true,1675159638791-2504978890961006211,12
MediaSource1,19560308588,Search,FR,false,1675159428384-1264713824789545486,12
MediaSource1,19560305480,Network,BR,true,1675159397502-7503501009829315936,12
MediaSource1,19560305480,Network,MY,true,1675159309725-6163256099580337793,12
MediaSource1,19560308588,Search,MY,true,1675159192537-4834950329307300189,12
MediaSource1,19560305480,Network,US,false,1675159166603-7065588302376684922,12
MediaSource1,19560305480,Network,MD,true,1675158902971-4695115335871108141,12
MediaSource1,19560305480,Network,BR,true,1675158686234-4158752753519711551,12
MediaSource1,19560308588,Network,LV,true,1675158625804-8829782972508606651,12
MediaSource1,19560305480,Search,CU,true,1675158416005-347113743542726563,12
MediaSource1,19560305480,Search,AR,true,1675158154576-7439993293024318177,12
MediaSource1,19560305480,Network,RS,true,1675158104462-4592381725286564702,12
MediaSource1,19560305480,Network,PE,false,1675157847319-8209100095223745855,12
MediaSource1,19560308588,Network,US,false,1675158234052-7625756056497052360,12
MediaSource1,19560308588,Search,BE,true,1675157590998-2588283349489688204,12
MediaSource1,19560305480,Network,KZ,true,1675157541463-8069915412679816119,12
MediaSource1,19560305480,Network,ZA,true,1675157241905-7987915965886872421,12
MediaSource1,19560305480,Network,SN,true,1675157161169-2728179458800306139,12
MediaSource1,19560305480,Search,IT,true,1675157161062-8708346991687566894,12
MediaSource1,19560305480,Network,RO,true,1675156747004-8233974878927401330,12
MediaSource1,19560305480,Network,ID,true,1675156478697-4336458343127147979,12
MediaSource1,19560305480,Network,AR,true,1675156298847-3098066445002833546,12
MediaSource1,19560308588,Network,KR,false,1675156166441-4713684562924384310,12
MediaSource1,19560305480,Network,BR,true,1675156051645-6389064989102306458,12
MediaSource1,19560305480,Network,NG,false,1675155400838-3629401276167147713,12
MediaSource1,19560305480,Network,GH,true,1675154709919-1143347873484105477,12
MediaSource1,19560305480,Network,GN,false,1675119976708-1900864615946058885,12
MediaSource1,19560305480,Network,PE,true,1675154592734-1818956822229119163,12
MediaSource1,19560305480,Network,CL,false,1675154919871-3295091123423148688,12
MediaSource1,19560308588,Network,KZ,true,1675154287879-3509480742051527871,12
MediaSource1,19560305480,Network,PH,true,1675153791287-624399091000761621,12
MediaSource1,19560305480,Network,TH,true,1675153590759-2311075289429939531,12
MediaSource1,19560305480,Network,EG,true,1675153501397-1617670250735962967,12
MediaSource1,19560305480,Network,BR,true,1675152303609-618231317898633226,12
MediaSource1,19560308588,Network,KR,true,1675152302365-2463533440874133248,12
MediaSource1,19560308588,Network,NL,true,1675151889431-8164719635810548901,12
MediaSource1,19560305480,Search,RS,true,1675151813247-5776559393703994872,12
MediaSource1,19560305480,Search,MX,true,1675147444111-4779071382250196561,12
MediaSource1,19560305480,Network,AZ,true,1675151031246-5347313530117235926,12
MediaSource1,19560305480,Network,KR,false,1675150865985-5485029257798509996,12
MediaSource1,19560305480,Search,ID,true,1675150756441-1216519982825569652,12
MediaSource1,19560308588,Network,TH,true,1675150725301-561290742743919317,12
MediaSource1,19560305480,Network,IL,true,1675150600520-24244571801265063,12
MediaSource1,19560305480,Search,GR,false,1675150275336-3270620711674700092,12
MediaSource1,19560305480,Network,TN,true,1675150155677-3200402940641860940,12
MediaSource1,19560308588,Network,KZ,true,1675149952332-1854834342412911620,12
MediaSource1,19560305480,Network,VN,true,1675148769078-6248777229152588712,12
MediaSource1,19560308588,Network,NL,true,1675148274687-9094632156048249404,12
MediaSource1,19560305480,Network,UZ,false,1675148017740-2800187053500788946,12
MediaSource1,19560308588,Search,CL,true,1675147757385-151808137287341236,12
MediaSource1,19560305480,Network,MX,true,1675147632814-4866441412739032634,12
MediaSource1,19560305480,Search,ID,true,1675147635213-6029909732158363099,12
MediaSource1,19560305480,Network,MX,true,1675147284239-6427450204645315884,12
MediaSource1,19560305480,Search,ID,true,1675146799879-9023933298709589444,12
MediaSource1,19560308588,Search,CL,false,1675146726218-1813864683909167822,12
MediaSource1,19560305480,Network,PA,true,1675146525258-5123652659159599553,12
MediaSource1,19560305480,Network,HU,true,1675146355168-8440826507783330788,12
MediaSource1,19560305480,Network,UY,false,1675146278241-2343605166207304346,12
MediaSource1,19560308588,Network,ID,true,1675146116009-983102618330976942,12
MediaSource1,19560305480,Search,EC,true,1675146028824-6252812906721603794,12
MediaSource1,19560308588,Network,BE,true,1675145991405-5535582828879991051,12
MediaSource1,19560305480,Search,IT,true,1675145875104-1396009270772215024,12
MediaSource1,19560305480,Network,CZ,false,1675145637381-8564967834054732483,12
MediaSource1,19560308588,Search,PH,false,1675145623690-3424489592301358028,12
MediaSource1,19560308588,Network,TH,false,1675145527206-6458674139234156047,12
MediaSource1,19560305480,Network,KZ,false,1675145445063-8458173034989693312,12
MediaSource1,19560305480,Network,FR,false,1675144898453-2838637320882584166,12
MediaSource1,19560308588,Network,KR,true,1675144815243-5437949009930014487,12
MediaSource1,19560308588,Network,CL,false,1675144704658-6160355902004147017,12
MediaSource1,19560305480,Network,MA,false,1675144520663-3059236753339561392,12
MediaSource1,19560305480,Network,PR,true,1675144100363-7539319381146862892,12
MediaSource1,19560305480,Search,RO,false,1675143747749-6888332960239574675,12
MediaSource1,19560308588,Network,KR,true,1675143335136-7966666843742621960,12
MediaSource1,19560305480,Network,AR,true,1675143172920-4813414996882407321,12
MediaSource1,19560305480,Search,ID,false,1675142710967-6052910899859680295,12
MediaSource1,19560305480,Network,AZ,true,1675142239267-8377098978289557940,12
MediaSource1,19560305480,Search,PL,true,1675142211471-1069057271003643659,12
MediaSource1,19560308588,Network,HN,true,1675141870638-1111818732518473497,12
MediaSource1,19560305480,Network,VN,true,1675141447661-467005563825694982,12
MediaSource1,19560305480,Search,RS,false,1675141232411-2501582164386234714,12
MediaSource1,19560305480,Network,IL,true,1675141228620-2157638270236373013,12
MediaSource1,19560305480,Network,AR,true,1675140738870-941866243555390636,12
MediaSource1,19560305480,Search,KZ,false,1675140660413-6144055225517499565,12
MediaSource1,19560308588,Network,BR,true,1675140648665-2525742778210182888,12
MediaSource1,19560308588,Network,TH,true,1675140559276-9112409764137435845,12
MediaSource1,19560308588,Network,ID,false,1675140450981-3239610574343518355,12
MediaSource1,19560308588,Search,US,false,1675140432178-8515776540553780620,12
MediaSource1,19560305480,Network,BR,true,1675140207153-3523385124200683347,12
MediaSource1,19560308588,Search,TH,true,1675140157035-2092116461371725708,12
MediaSource1,19560308588,Network,CL,false,1675140257056-7679004768542350464,12
MediaSource1,19560305480,Search,HU,true,1675139364901-8528551761517906301,12
MediaSource1,19560305480,Network,MX,true,1675139126200-6118422195752688330,12
MediaSource1,19560305480,Network,DE,true,1675138712854-4159447314945411507,12
MediaSource1,19560305480,Search,KZ,false,1675137736331-9143754809592595535,12
MediaSource1,19560305480,Network,CA,true,1675137533286-1295983148650086999,12
MediaSource1,19560308588,Search,BR,true,1675137508322-6907835939454805077,12
MediaSource1,19560305480,Search,GT,false,1675137033880-5507977148111685885,12
MediaSource1,19560305480,Network,MX,true,1675136486238-394395654906510786,12
MediaSource1,19560305480,Search,BR,true,1675136448847-5003578390243781790,12
MediaSource1,19560305480,Network,BR,true,1675136413379-5037142328884362893,12
MediaSource1,19560308588,Network,CO,false,1675136279579-7369589443612819296,12
MediaSource1,19560305480,Network,BE,true,1675136232450-1714671143487066640,12
MediaSource1,19560308588,Search,CO,true,1675135997477-1015131552616647566,12
MediaSource1,19560305480,Network,NG,false,1675135763958-6662180644077794746,12
MediaSource1,19560305480,Network,BR,true,1675135605531-2372658096077238348,12
MediaSource1,19560305480,Search,AR,true,1675135452069-8330738826763666038,12
MediaSource1,19560308588,Search,BR,true,1675135420779-6570912230232909792,12
MediaSource1,19560308588,Network,AR,true,1675135184649-7963133128145683965,12
MediaSource1,19560305480,Search,BS,true,1675134392146-4645848793175879796,12
MediaSource1,19560308588,Network,BR,false,1675134346999-7746647772718103782,12
MediaSource1,19560308588,Search,BR,true,1675133816217-9078478116716337199,12
MediaSource1,19560305480,Network,CL,true,1675134250211-7096411094783318728,12
MediaSource1,19560308588,Search,JP,false,1675133356268-4837990510581655550,12
MediaSource1,19560305480,Network,US,true,1675133337659-3846177025753458171,12
MediaSource1,19560305480,Search,MX,true,1675133161913-5461694553428521796,12
MediaSource1,19560305480,Search,BR,true,1675133163517-6311297311608042705,12
MediaSource1,19560305480,Search,TT,false,1675132977800-4320545131675374364,12
MediaSource1,19560308588,Network,BR,true,1675132812269-2997112162272234242,12
MediaSource1,19560308588,Network,US,false,1675132717513-3747056037183234604,12
MediaSource1,19560305480,Network,BR,true,1675132466565-4582143346552707805,12
MediaSource1,19560308588,Network,BO,true,1675132225949-5928608601386726647,12
MediaSource1,19560305480,Search,BR,true,1675131812094-8715055762227667581,12
MediaSource1,19560308588,Search,BR,true,1675131758457-1378734324673486535,12
MediaSource1,19560305480,Search,AR,true,1675131678055-6976009984510350418,12
MediaSource1,19560308588,Search,MY,true,1675131464799-1919993141101537966,12
MediaSource1,19560308588,Network,BR,true,1675130595573-2287410693184209269,12
MediaSource1,19560305480,Search,AR,true,1675130426556-5731225155216603525,12
MediaSource1,19560305480,Network,BR,true,1675130146856-8753706747388143451,12
MediaSource1,19560305480,Network,PE,false,1675129911601-869315531836629767,12
MediaSource1,19560308588,Network,ID,true,1675129709498-3142527855485742263,12
MediaSource1,19560308588,Network,KR,false,1675129697323-6970017604402438264,12
MediaSource1,19560305480,Search,PE,false,1675129641107-4322074471502434933,12
MediaSource1,19560308588,Search,UY,false,1675129382725-3259912017279895259,12
MediaSource1,19560308588,Search,BR,true,1675129216042-7249001024390998224,12
MediaSource1,19560308588,Network,BR,true,1675128659683-8226914178196537135,12
MediaSource1,19560305480,Network,BR,true,1675128406174-7387804525397584572,12
MediaSource1,19560305480,Network,MA,false,1675127938662-8168135809396132691,12
MediaSource1,19560305480,Network,MX,true,1675127732640-8749768135861963570,12
MediaSource1,19560308588,Search,BO,true,1675127553337-2087342436795089193,12
MediaSource1,19560308588,Network,KR,false,1675127254507-2220665685046132576,12
MediaSource1,19560305480,Search,ZA,true,1675126100940-10899167507331447,12
MediaSource1,19560305480,Search,CL,false,1675125868150-528622444909376624,12
MediaSource1,19560305480,Search,TH,true,1675125769282-6655088891256474604,12
MediaSource1,19560305480,Network,BR,true,1675125535073-4812170734485359529,12
MediaSource1,19560305480,Network,AR,true,1675125480869-1544177740546697097,12
MediaSource1,19560308588,Network,US,true,1675125283355-2915767187355760286,12
MediaSource1,19560308588,Network,CR,true,1675125203772-8578558443214411079,12
MediaSource1,19560308588,Network,BR,true,1675209312883-1325411512516093552,12
MediaSource1,19560305480,Network,CL,true,1675203210460-126689856568953077,12
MediaSource1,19560305480,Network,NL,true,1675200297094-8852501222097549979,12
MediaSource1,19560308588,Network,BR,true,1675199599611-1097972151865440068,12
MediaSource1,19560305480,Network,BR,true,1675186552440-6757296384504242525,12
MediaSource1,19560305480,Network,CL,true,1675174527358-4044652857395566768,12
MediaSource1,19560308588,Search,ID,true,1675170427485-5940311288307648529,12
MediaSource1,19560305480,Network,TR,true,1675169600293-3178851959846594456,12
MediaSource1,19560305480,Network,BR,true,1675160223968-8446578776352612224,12
MediaSource1,19560305480,Network,PL,false,1675156931233-8057131799044009885,12
MediaSource1,19560308588,Network,KR,true,1675155730848-1504387295848784230,12
MediaSource1,19560308588,Search,MX,true,1675148107352-9144315180007470358,12
MediaSource1,19560308588,Network,ZA,false,1675146034962-5156117786174300827,12
MediaSource1,19560308588,Network,PH,true,1675145885148-4565581578079570668,12
MediaSource1,19560308588,Network,BR,true,1675140124701-8859319187270809729,12
MediaSource1,19560308588,Search,US,true,1675130066290-787739129939325590,12
MediaSource1,19560305480,Search,CO,true,1675129030356-3122145110839344797,12
MediaSource1,19560308588,Search,EC,true,1673569233895-7242754522014170335,11
MediaSource1,19560308588,Network,ES,true,1673569185657-4199805041994725131,11
MediaSource1,19560308588,Network,BR,true,1673568947083-5639471877547550285,11
MediaSource1,19560305480,Search,UZ,true,1673568639502-2134068449188834860,11
MediaSource1,19560308588,Network,CL,true,1673568435173-5499632739620178222,11
MediaSource1,19560308588,Network,KZ,false,1673568253267-898057328229889470,11
MediaSource1,19560308588,Search,BR,false,1673567399344-3324848683794361201,11
MediaSource1,19560305480,Search,AR,true,1673567299357-1279212127121913737,11
MediaSource1,19560308588,Search,DO,false,1673567048213-2405688379096130063,11
MediaSource1,19560305480,Network,NZ,false,1673566910036-1327665607952802317,11
MediaSource1,19560305480,Network,MX,true,1673566895202-4503665507005949086,11
MediaSource1,19560308588,Search,MX,true,1673566605104-9145378983805328824,11
MediaSource1,19560308588,Search,ES,false,1673566311839-4929552120831967327,11
MediaSource1,19560305480,Network,HR,true,1673566262658-6101802733435821740,11
MediaSource1,19560308588,Network,MA,false,1673566125606-768810667574467846,11
MediaSource1,19560308588,Search,SG,true,1673566096343-2973021859486714331,11
MediaSource1,19560305480,Network,CO,false,1673565323369-7523999889738083802,11
MediaSource1,19560305480,Search,MX,true,1673564592984-5022307794591284532,11
MediaSource1,19560305480,Search,LV,true,1673564510959-8606238193832211017,11
MediaSource1,19560305480,Network,TR,true,1673564398903-1974986221709045723,11
MediaSource1,19560305480,Search,BR,true,1673564101018-7958306942878603536,11
MediaSource1,19560308588,Search,MX,true,1673563922127-8929084020336977826,11
MediaSource1,19560305480,Network,PL,true,1673563300901-7926929090091535062,11
MediaSource1,19560305480,Search,PY,true,1673562366959-7208740014667076099,11
MediaSource1,19560305480,Network,MX,true,1673562328947-3411716338771398059,11
MediaSource1,19560305480,Network,PE,false,1673562295332-6065231175016871411,11
MediaSource1,19560308588,Network,MX,true,1673561840701-8714050155813312869,11
MediaSource1,19560308588,Search,BR,true,1673561191372-4284198222815502612,11
MediaSource1,19560305480,Network,RS,true,1673560943110-6046688169774222169,11
MediaSource1,19560305480,Search,KE,true,1673560926363-2548288337827935427,11
MediaSource1,19560308588,Search,BR,false,1673560844625-6120637819735482316,11
